num_annotation,coor_x,coor_y,coor_z
1,-0.3649282940673828,0.5876695488580069,0.129872
1,-42.56776774597168,72.09766107829414,16.126399999999997
1,-48.64270608520508,85.42836727078758,17.696
1,-54.71764442443848,98.75907346328103,17.695999999999994
1,-60.792582763671874,112.08977965577446,16.126399999999997
1,-66.86752110290529,125.4204858482679,12.987199999999993
1,-72.94245944213868,138.75119204076137,8.278399999999998
1,-79.01739778137208,152.08189823325483,1.9999999999999907
