frame,numero_pers,joint,x,y,tracking,est_joueur
3,1,16,519.3135986328125,238.037109375,1,1
3,1,17,529.1832275390625,231.90525817871094,1,1
4,0,0,0.0,0.0,0,1
4,0,1,0.0,0.0,0,1
4,0,2,0.0,0.0,0,1
4,0,3,307.6509704589844,208.30490112304688,0,1
4,0,4,326.09173583984375,213.7915496826172,0,1
4,0,5,291.9961853027344,219.68202209472656,0,1
4,0,6,329.88372802734375,234.48226928710938,0,1
4,0,7,267.70257568359375,237.49209594726562,0,1
4,0,8,287.81996154785156,286.49549865722656,0,1
4,0,9,337.94305419921875,262.8763732910156,0,1
4,0,10,272.5220947265625,255.1219024658203,0,1
4,0,11,344.9701843261719,257.06390380859375,0,1
4,0,12,278.1310119628906,269.4488220214844,0,1
4,0,13,309.5913391113281,276.17095947265625,0,1
4,0,14,266.048583984375,296.8200378417969,0,1
4,0,15,339.02520751953125,310.0330810546875,0,1
4,0,16,241.03338623046875,336.9821472167969,0,1
4,0,17,350.0740661621094,351.33868408203125,0,1
4,1,0,444.2276611328125,135.3452606201172,1,1
4,1,1,445.58941650390625,131.6746826171875,1,1
4,1,2,0.0,0.0,1,1
4,1,3,455.8135986328125,126.94021606445312,1,1
4,1,4,0.0,0.0,1,1
4,1,5,468.2760314941406,135.68418884277344,1,1
4,1,6,471.957763671875,132.73764038085938,1,1
4,1,7,446.4396057128906,155.99253845214844,1,1
4,1,8,503.3279571533203,193.1401596069336,1,1
4,1,9,450.5973815917969,148.9903564453125,1,1
4,1,10,418.6336669921875,158.18179321289062,1,1
4,1,11,421.08648681640625,156.73178100585938,1,1
4,1,12,511.6658935546875,174.46783447265625,1,1
4,1,13,514.5692138671875,174.30860900878906,1,1
4,1,14,492.0867004394531,211.97171020507812,1,1
4,1,15,502.24932861328125,208.59645080566406,1,1
4,1,16,518.9778442382812,237.8772430419922,1,1
4,1,17,529.0997314453125,231.8378448486328,1,1
5,0,0,0.0,0.0,0,1
5,0,1,0.0,0.0,0,1
5,0,2,0.0,0.0,0,1
5,0,3,305.56781005859375,208.18304443359375,0,1
5,0,4,324.154541015625,213.95120239257812,0,1
5,0,5,289.65045166015625,219.343994140625,0,1
5,0,6,327.7635498046875,234.73583984375,0,1
5,0,7,265.00323486328125,236.4805908203125,0,1
5,0,8,285.7283630371094,286.99151611328125,0,1
5,0,9,334.65814208984375,261.4179992675781,0,1
5,0,10,272.21478271484375,255.016357421875,0,1
5,0,11,341.77752685546875,253.47718811035156,0,1
5,0,12,276.6715393066406,270.0235900878906,0,1
5,0,13,308.27783203125,277.003173828125,0,1
5,0,14,263.17889404296875,296.9798583984375,0,1
5,0,15,335.4565734863281,310.6780700683594,0,1
5,0,16,240.41915893554688,337.06658935546875,0,1
5,0,17,348.311767578125,351.4805908203125,0,1
5,1,0,444.6573181152344,138.80039978027344,1,1
5,1,1,445.7082824707031,135.2146453857422,1,1
5,1,2,0.0,0.0,1,1
5,1,3,454.86907958984375,130.04949951171875,1,1
5,1,4,0.0,0.0,1,1
5,1,5,466.4920959472656,136.44680786132812,1,1
5,1,6,472.76898193359375,132.7793731689453,1,1
5,1,7,446.7904052734375,156.0509490966797,1,1
5,1,8,502.3039245605469,193.49880981445312,1,1
5,1,9,452.201904296875,152.4475860595703,1,1
5,1,10,416.3934326171875,157.11207580566406,1,1
5,1,11,421.81597900390625,158.83575439453125,1,1
5,1,12,510.30657958984375,175.9840850830078,1,1
5,1,13,513.80859375,174.86782836914062,1,1
5,1,14,490.79925537109375,212.12979125976562,1,1
5,1,15,500.8525695800781,207.64010620117188,1,1
5,1,16,519.3171997070312,238.2875518798828,1,1
5,1,17,528.8385009765625,231.49945068359375,1,1
6,0,0,0.0,0.0,0,1
6,0,1,0.0,0.0,0,1
6,0,2,0.0,0.0,0,1
6,0,3,303.2416687011719,209.116943359375,0,1
6,0,4,320.7313537597656,215.4283905029297,0,1
6,0,5,285.7647399902344,219.12115478515625,0,1
6,0,6,324.1851501464844,235.33106994628906,0,1
6,0,7,262.0201721191406,234.87542724609375,0,1
6,0,8,283.2967071533203,286.9299774169922,0,1
6,0,9,330.26910400390625,260.2921142578125,0,1
6,0,10,269.454833984375,255.19439697265625,0,1
6,0,11,335.1260681152344,253.1928253173828,0,1
6,0,12,274.55706787109375,268.9824523925781,0,1
6,0,13,306.4795227050781,276.27374267578125,0,1
6,0,14,260.1138916015625,297.5862121582031,0,1
6,0,15,332.7897033691406,311.2437438964844,0,1
6,0,16,239.38192749023438,336.7798156738281,0,1
6,0,17,346.7935485839844,351.1250305175781,0,1
6,1,0,443.9515380859375,138.88629150390625,1,1
6,1,1,444.920166015625,135.2533721923828,1,1
6,1,2,0.0,0.0,1,1
6,1,3,454.1009826660156,129.8441619873047,1,1
6,1,4,0.0,0.0,1,1
6,1,5,466.09930419921875,135.8346405029297,1,1
6,1,6,472.50030517578125,133.33493041992188,1,1
6,1,7,447.72930908203125,155.57057189941406,1,1
6,1,8,502.0107879638672,193.9087371826172,1,1
6,1,9,453.9771423339844,154.06228637695312,1,1
6,1,10,417.0155029296875,157.9155731201172,1,1
6,1,11,423.0211181640625,160.06805419921875,1,1
6,1,12,509.5838928222656,176.2504119873047,1,1
6,1,13,513.1519775390625,175.52444458007812,1,1
6,1,14,490.8695983886719,212.29302978515625,1,1
6,1,15,500.83624267578125,208.3985595703125,1,1
6,1,16,518.9575805664062,238.38414001464844,1,1
6,1,17,528.8390502929688,231.63523864746094,1,1
7,0,0,0.0,0.0,0,1
7,0,1,0.0,0.0,0,1
7,0,2,0.0,0.0,0,1
7,0,3,299.47686767578125,208.91781616210938,0,1
7,0,4,317.514404296875,214.97549438476562,0,1
7,0,5,281.9876403808594,219.2898406982422,0,1
7,0,6,321.5505676269531,234.7064971923828,0,1
7,0,7,259.1818542480469,235.105224609375,0,1
7,0,8,279.74688720703125,286.77906799316406,0,1
7,0,9,325.9773864746094,261.55133056640625,0,1
7,0,10,267.74957275390625,255.88612365722656,0,1
7,0,11,328.6391906738281,260.8190002441406,0,1
7,0,12,269.6372985839844,269.0459289550781,0,1
7,0,13,302.6555480957031,275.73028564453125,0,1
7,0,14,256.8382263183594,297.8278503417969,0,1
7,0,15,330.6446228027344,310.0936279296875,0,1
7,0,16,238.93032836914062,337.8187561035156,0,1
7,0,17,346.417724609375,351.5437927246094,0,1
7,1,0,443.7152099609375,139.94300842285156,1,1
7,1,1,444.4046630859375,136.23876953125,1,1
7,1,2,0.0,0.0,1,1
7,1,3,453.260986328125,130.190185546875,1,1
7,1,4,0.0,0.0,1,1
7,1,5,465.9024658203125,135.59579467773438,1,1
7,1,6,471.9983825683594,133.66676330566406,1,1
7,1,7,449.3258056640625,155.3521728515625,1,1
7,1,8,501.9720764160156,194.11632537841797,1,1
7,1,9,454.5458679199219,154.60313415527344,1,1
7,1,10,418.09051513671875,158.4720001220703,1,1
7,1,11,423.4328308105469,160.36001586914062,1,1
7,1,12,509.1267395019531,176.4036407470703,1,1
7,1,13,512.5228271484375,175.88671875,1,1
7,1,14,491.42132568359375,212.34593200683594,1,1
7,1,15,501.08172607421875,208.73179626464844,1,1
7,1,16,519.3468017578125,238.47933959960938,1,1
7,1,17,529.2799072265625,231.7899932861328,1,1
8,0,0,0.0,0.0,0,1
8,0,1,0.0,0.0,0,1
8,0,2,0.0,0.0,0,1
8,0,3,295.1123962402344,208.94290161132812,0,1
8,0,4,313.8003845214844,214.7174835205078,0,1
8,0,5,277.2139587402344,219.25694274902344,0,1
8,0,6,319.2997131347656,234.5317840576172,0,1
8,0,7,256.2275695800781,236.02511596679688,0,1
8,0,8,277.4225082397461,287.26356506347656,0,1
8,0,9,320.56890869140625,263.4638671875,0,1
8,0,10,265.6354064941406,258.8005065917969,0,1
8,0,11,320.665771484375,265.8838195800781,0,1
8,0,12,266.9952697753906,268.86376953125,0,1
8,0,13,302.1238708496094,275.3269348144531,0,1
8,0,14,252.7211456298828,299.2001953125,0,1
8,0,15,329.356201171875,310.4441223144531,0,1
8,0,16,238.1799774169922,339.4651794433594,0,1
8,0,17,346.1230163574219,351.4083557128906,0,1
8,1,0,442.8542785644531,140.15951538085938,1,1
8,1,1,443.6639404296875,136.41761779785156,1,1
8,1,2,0.0,0.0,1,1
8,1,3,452.7708435058594,130.2814178466797,1,1
8,1,4,0.0,0.0,1,1
8,1,5,465.3940124511719,135.9041290283203,1,1
8,1,6,471.32232666015625,133.5318603515625,1,1
8,1,7,448.59954833984375,156.38229370117188,1,1
8,1,8,501.5800323486328,193.96662139892578,1,1
8,1,9,454.7948913574219,154.61851501464844,1,1
8,1,10,417.0788269042969,159.96263122558594,1,1
8,1,11,423.8319396972656,161.5120391845703,1,1
8,1,12,508.94696044921875,176.1127166748047,1,1
8,1,13,512.1835327148438,175.38671875,1,1
8,1,14,490.9765319824219,212.54652404785156,1,1
8,1,15,500.37158203125,208.62338256835938,1,1
8,1,16,518.8490600585938,238.81333923339844,1,1
8,1,17,528.701416015625,232.05300903320312,1,1
9,0,0,0.0,0.0,0,1
9,0,1,0.0,0.0,0,1
9,0,2,0.0,0.0,0,1
9,0,3,290.57415771484375,207.95054626464844,0,1
9,0,4,308.3790283203125,213.22865295410156,0,1
9,0,5,271.6354064941406,219.2212677001953,0,1
9,0,6,312.1224060058594,233.19015502929688,0,1
9,0,7,253.7146759033203,237.1160888671875,0,1
9,0,8,274.6689910888672,287.29457092285156,0,1
9,0,9,317.6408386230469,261.46160888671875,0,1
9,0,10,262.2334899902344,258.2994689941406,0,1
9,0,11,320.58197021484375,264.19317626953125,0,1
9,0,12,264.7396545410156,267.8522644042969,0,1
9,0,13,298.6106262207031,274.04974365234375,0,1
9,0,14,250.72735595703125,300.5393981933594,0,1
9,0,15,326.6372375488281,310.6643371582031,0,1
9,0,16,237.27059936523438,341.11761474609375,0,1
9,0,17,345.3543395996094,352.1986389160156,0,1
9,1,0,442.2578430175781,141.19227600097656,1,1
9,1,1,443.2644348144531,137.3422088623047,1,1
9,1,2,0.0,0.0,1,1
9,1,3,452.86199951171875,130.82615661621094,1,1
9,1,4,0.0,0.0,1,1
9,1,5,464.93658447265625,136.02088928222656,1,1
9,1,6,470.4791564941406,134.16806030273438,1,1
9,1,7,446.40673828125,155.71719360351562,1,1
9,1,8,501.7183380126953,194.1583023071289,1,1
9,1,9,452.96759033203125,154.8240966796875,1,1
9,1,10,414.182861328125,160.4172821044922,1,1
9,1,11,421.73236083984375,162.3418731689453,1,1
9,1,12,509.2587890625,176.28524780273438,1,1
9,1,13,511.9994201660156,175.8537139892578,1,1
9,1,14,491.437255859375,212.462890625,1,1
9,1,15,499.97747802734375,209.00340270996094,1,1
9,1,16,520.7597045898438,238.1403350830078,1,1
9,1,17,528.50341796875,232.0628204345703,1,1
10,0,0,0.0,0.0,0,1
10,0,1,0.0,0.0,0,1
10,0,2,0.0,0.0,0,1
10,0,3,288.9471435546875,206.9264678955078,0,1
10,0,4,304.5021057128906,211.74937438964844,0,1
10,0,5,266.9591064453125,219.50563049316406,0,1
10,0,6,307.46319580078125,231.98744201660156,0,1
10,0,7,249.45401000976562,240.69961547851562,0,1
10,0,8,271.9066696166992,287.3697814941406,0,1
10,0,9,310.842529296875,263.92987060546875,0,1
10,0,10,259.25042724609375,257.81884765625,0,1
10,0,11,315.7622985839844,267.18621826171875,0,1
10,0,12,261.5719299316406,268.75762939453125,0,1
10,0,13,294.81182861328125,275.3629455566406,0,1
10,0,14,249.0015106201172,299.3766174316406,0,1
10,0,15,325.0423889160156,309.6186218261719,0,1
10,0,16,239.1351318359375,340.6854553222656,0,1
10,0,17,344.7650146484375,351.6249084472656,0,1
10,1,0,441.6387939453125,140.87847900390625,1,1
10,1,1,442.74114990234375,136.9927978515625,1,1
10,1,2,0.0,0.0,1,1
10,1,3,452.5270080566406,130.6805877685547,1,1
10,1,4,0.0,0.0,1,1
10,1,5,464.81451416015625,136.0874481201172,1,1
10,1,6,469.9928894042969,134.55862426757812,1,1
10,1,7,447.2711486816406,156.05380249023438,1,1
10,1,8,501.4227752685547,194.0746841430664,1,1
10,1,9,453.4815673828125,155.5078887939453,1,1
10,1,10,415.15576171875,160.4316864013672,1,1
10,1,11,422.0696105957031,162.44410705566406,1,1
10,1,12,509.26898193359375,176.2578887939453,1,1
10,1,13,511.751220703125,175.8859100341797,1,1
10,1,14,491.0943298339844,212.26345825195312,1,1
10,1,15,499.224609375,208.844482421875,1,1
10,1,16,520.9595947265625,238.22183227539062,1,1
10,1,17,528.1505737304688,232.09896850585938,1,1
11,0,0,0.0,0.0,0,1
11,0,1,0.0,0.0,0,1
11,0,2,0.0,0.0,0,1
11,0,3,287.7280578613281,206.39369201660156,0,1
11,0,4,302.09747314453125,211.7648468017578,0,1
11,0,5,265.7081298828125,219.06497192382812,0,1
11,0,6,304.2957763671875,233.1688690185547,0,1
11,0,7,247.89723205566406,239.24623107910156,0,1
11,0,8,270.2109069824219,286.9040832519531,0,1
11,0,9,309.1517028808594,265.2239990234375,0,1
11,0,10,258.08258056640625,256.49725341796875,0,1
11,0,11,313.7547302246094,267.04193115234375,0,1
11,0,12,260.30712890625,268.0243835449219,0,1
11,0,13,292.18707275390625,275.2634582519531,0,1
11,0,14,248.2347412109375,298.5447082519531,0,1
11,0,15,321.9038391113281,309.76904296875,0,1
11,0,16,239.42701721191406,340.060302734375,0,1
11,0,17,343.9706115722656,351.7132263183594,0,1
11,1,0,441.2923278808594,140.92808532714844,1,1
11,1,1,442.3499450683594,137.08041381835938,1,1
11,1,2,0.0,0.0,1,1
11,1,3,452.0206604003906,130.8159942626953,1,1
11,1,4,0.0,0.0,1,1
11,1,5,464.310791015625,136.10047912597656,1,1
11,1,6,469.7216796875,134.50482177734375,1,1
11,1,7,447.0422668457031,156.26705932617188,1,1
11,1,8,501.1853942871094,194.0685806274414,1,1
11,1,9,454.0507507324219,155.7155303955078,1,1
11,1,10,415.1307678222656,160.6188201904297,1,1
11,1,11,422.54150390625,163.0692901611328,1,1
11,1,12,508.8587951660156,176.2233428955078,1,1
11,1,13,511.43756103515625,175.8159637451172,1,1
11,1,14,490.9332275390625,212.32119750976562,1,1
11,1,15,498.89996337890625,208.81663513183594,1,1
11,1,16,520.7764282226562,238.41162109375,1,1
11,1,17,527.9404907226562,232.13821411132812,1,1
12,1,0,440.906005859375,141.08950805664062,1,1
12,1,1,441.92364501953125,137.26571655273438,1,1
12,1,2,0.0,0.0,1,1
12,1,3,451.5934753417969,131.0714874267578,1,1
12,1,4,0.0,0.0,1,1
12,1,5,463.93280029296875,136.19944763183594,1,1
12,1,6,469.5006408691406,134.96548461914062,1,1
12,1,7,446.55023193359375,156.46543884277344,1,1
12,1,8,500.43687438964844,193.78827667236328,1,1
12,1,9,453.77337646484375,156.6903076171875,1,1
12,1,10,414.85595703125,160.69830322265625,1,1
12,1,11,422.0218505859375,163.611328125,1,1
12,1,12,508.22735595703125,176.20175170898438,1,1
12,1,13,510.9610290527344,175.92221069335938,1,1
12,1,14,489.9127197265625,211.6543426513672,1,1
12,1,15,498.0777893066406,208.4032745361328,1,1
12,1,16,519.622314453125,238.22714233398438,1,1
12,1,17,527.3676147460938,232.0667724609375,1,1
12,0,0,304.9593505859375,212.20919799804688,0,1
12,0,1,0.0,0.0,0,1
12,0,2,0.0,0.0,0,1
12,0,3,285.81170654296875,206.77334594726562,0,1
12,0,4,300.3514099121094,211.91339111328125,0,1
12,0,5,264.0198059082031,219.6703338623047,0,1
12,0,6,302.12396240234375,233.04959106445312,0,1
12,0,7,246.40283203125,240.87916564941406,0,1
12,0,8,267.92467498779297,285.9584655761719,0,1
12,0,9,308.8868408203125,264.7598876953125,0,1
12,0,10,256.6120910644531,258.9304504394531,0,1
12,0,11,312.74481201171875,267.26605224609375,0,1
12,0,12,257.6444396972656,266.6567687988281,0,1
12,0,13,289.11907958984375,273.50225830078125,0,1
12,0,14,246.7302703857422,298.4146728515625,0,1
12,0,15,318.87835693359375,309.16326904296875,0,1
12,0,16,239.1024169921875,340.0376892089844,0,1
12,0,17,342.77508544921875,351.3980712890625,0,1
13,1,0,440.6417236328125,140.6168975830078,1,1
13,1,1,441.67816162109375,136.77996826171875,1,1
13,1,2,0.0,0.0,1,1
13,1,3,451.364013671875,130.73040771484375,1,1
13,1,4,0.0,0.0,1,1
13,1,5,463.5455627441406,135.8319091796875,1,1
13,1,6,469.5439147949219,135.13807678222656,1,1
13,1,7,445.2271728515625,155.90447998046875,1,1
13,1,8,500.1015319824219,193.72357177734375,1,1
13,1,9,453.18426513671875,157.41189575195312,1,1
13,1,10,413.73602294921875,160.3745574951172,1,1
13,1,11,421.51336669921875,163.98394775390625,1,1
13,1,12,507.9790344238281,176.16709899902344,1,1
13,1,13,510.9995422363281,176.13258361816406,1,1
13,1,14,489.2035217285156,211.31455993652344,1,1
13,1,15,497.670654296875,208.51296997070312,1,1
13,1,16,518.9805908203125,238.20550537109375,1,1
13,1,17,527.0475463867188,232.37286376953125,1,1
13,0,0,0.0,0.0,0,1
13,0,1,0.0,0.0,0,1
13,0,2,0.0,0.0,0,1
13,0,3,282.0173034667969,205.8899688720703,0,1
13,0,4,297.43182373046875,210.78126525878906,0,1
13,0,5,261.3830261230469,219.78042602539062,0,1
13,0,6,299.81414794921875,232.79632568359375,0,1
13,0,7,244.71823120117188,240.99835205078125,0,1
13,0,8,266.81980895996094,285.8369445800781,0,1
13,0,9,307.92437744140625,265.7613220214844,0,1
13,0,10,254.4590606689453,261.6966247558594,0,1
13,0,11,311.783935546875,274.1546630859375,0,1
13,0,12,255.79312133789062,266.2812194824219,0,1
13,0,13,287.5761413574219,272.8383483886719,0,1
13,0,14,246.0634765625,298.8355407714844,0,1
13,0,15,317.5757751464844,308.9075622558594,0,1
13,0,16,239.16934204101562,340.2872314453125,0,1
13,0,17,342.2275085449219,351.3366394042969,0,1
14,1,0,440.44281005859375,140.32888793945312,1,1
14,1,1,441.5360107421875,136.497802734375,1,1
14,1,2,0.0,0.0,1,1
14,1,3,451.28021240234375,130.54888916015625,1,1
14,1,4,0.0,0.0,1,1
14,1,5,463.05535888671875,135.73434448242188,1,1
14,1,6,468.98529052734375,135.2952423095703,1,1
14,1,7,443.83172607421875,155.78932189941406,1,1
14,1,8,499.8470001220703,193.69855499267578,1,1
14,1,9,451.53912353515625,157.98568725585938,1,1
14,1,10,412.814453125,160.12643432617188,1,1
14,1,11,420.1952819824219,163.8958282470703,1,1
14,1,12,507.58050537109375,176.05198669433594,1,1
14,1,13,510.5372009277344,176.22364807128906,1,1
14,1,14,489.15679931640625,211.1734619140625,1,1
14,1,15,497.3459167480469,208.71432495117188,1,1
14,1,16,519.2871704101562,238.21438598632812,1,1
14,1,17,526.8150024414062,232.65760803222656,1,1
14,0,0,0.0,0.0,0,1
14,0,1,0.0,0.0,0,1
14,0,2,0.0,0.0,0,1
14,0,3,281.0689392089844,205.76620483398438,0,1
14,0,4,297.01507568359375,211.09996032714844,0,1
14,0,5,261.14990234375,219.59295654296875,0,1
14,0,6,299.186279296875,233.80809020996094,0,1
14,0,7,243.62911987304688,239.69046020507812,0,1
14,0,8,265.1563720703125,286.47215270996094,0,1
14,0,9,306.36358642578125,266.1694641113281,0,1
14,0,10,253.392578125,261.3672180175781,0,1
14,0,11,311.0270690917969,272.6541442871094,0,1
14,0,12,253.65447998046875,266.51214599609375,0,1
14,0,13,285.2174072265625,273.50372314453125,0,1
14,0,14,245.0953369140625,299.4405822753906,0,1
14,0,15,316.48406982421875,310.5168151855469,0,1
14,0,16,238.5360107421875,339.99420166015625,0,1
14,0,17,342.0223388671875,351.7303161621094,0,1
15,1,0,440.26947021484375,140.2407684326172,1,1
15,1,1,441.3440246582031,136.4213104248047,1,1
15,1,2,0.0,0.0,1,1
15,1,3,451.0882873535156,130.49388122558594,1,1
15,1,4,0.0,0.0,1,1
15,1,5,462.8755187988281,135.644775390625,1,1
15,1,6,468.98486328125,135.37738037109375,1,1
15,1,7,443.33050537109375,155.8291473388672,1,1
15,1,8,499.5160675048828,193.73712158203125,1,1
15,1,9,450.8718566894531,158.3126220703125,1,1
15,1,10,411.6871643066406,160.4182586669922,1,1
15,1,11,418.6448059082031,164.03797912597656,1,1
15,1,12,507.3431091308594,176.1953125,1,1
15,1,13,510.53009033203125,176.3910369873047,1,1
15,1,14,488.5020446777344,211.0832061767578,1,1
15,1,15,497.45904541015625,208.64236450195312,1,1
15,1,16,518.2857666015625,238.1500701904297,1,1
15,1,17,527.1253051757812,232.4373779296875,1,1
15,0,0,0.0,0.0,0,1
15,0,1,0.0,0.0,0,1
15,0,2,0.0,0.0,0,1
15,0,3,280.99456787109375,206.47848510742188,0,1
15,0,4,297.1100158691406,211.72369384765625,0,1
15,0,5,261.1607971191406,219.92282104492188,0,1
15,0,6,298.9823303222656,234.11260986328125,0,1
