X,Y
38.51764640808106,114.57307551701865
-64.72205791473388,95.22225367228191
-83.02862377166747,83.83708165486652
-95.76665229797364,74.87264480590821
-96.64918966293335,71.67779235839845
-62.74509239196777,61.508045196533146
-26.284054374694833,55.54270553588867
59.74262237548828,57.507936906814564
73.9945333480835,67.5464231650034
88.085524559021,83.76126696268719
80.86589622497559,88.77685378392533
