frame,numero_pers,distance_x,distance_y,distance_z,zone_jeu
89,1,-74.530396,349.78162,74,g8
89,4,-147.20915233210513,26.153617169564228,-46.0,
90,0,78.275085,-113.78284,74,h3
90,1,-74.530396,349.78162,74,g8
90,4,-155.03641628466156,22.41738614534077,-50.0,
91,0,75.82117,-121.48624,74,g4
91,1,-74.63049,346.80194,74,g8
91,4,-162.86368023721795,18.681155121117314,-54.0,
92,0,76.53485,-109.9379,74,h3
92,1,-73.9693,343.7874,74,g8
92,4,-170.69094418977437,14.94492409689385,-58.0,
93,0,78.13452,-102.28323,74,h3
93,1,-75.89807,331.84912,74,g8
93,4,-178.5182081423308,11.208693072670386,-62.0,
94,0,76.44476,-102.27847,74,h3
94,1,-76.10211,325.81696,74,h8
94,4,-186.34547209488719,7.472462048446921,-66.0,
95,0,67.3913,-129.22144,74,g4
95,1,-76.82233,304.52594,74,h7
95,4,-194.1727360474436,3.736231024223457,-70.0,
