nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur,coor_frappe_x,coor_frappe_y,coor_frappe_z,time_frappe,premier_rebond_x,premier_rebond_y,premier_rebond_z,time_premier_rebond,probleme_annotation,num_coup,winner,premier_topspin,serveur,relanceur,pos_balle_x_prece,pos_balle_y_prece,pos_balle_z_prece,pos_joueur_0_x,pos_joueur_0_y,pos_joueur_0_z,pos_joueur_1_x,pos_joueur_1_y,pos_joueur_1_z,pos_joueur_2_x,pos_joueur_2_y,pos_joueur_2_z,pos_joueur_3_x,pos_joueur_3_y,pos_joueur_3_z,dist_equipe_1_x,dist_equipe_1_y,dist_equipe_2_x,dist_equipe_2_y,dist_eucl_equipe_1,dist_eucl_equipe_2,num_point,service_lateralite,service_zone,remise_lateralite,remise_effet_coup,remise_zone,faute_du_point,faute_lateralite,nb_coup,valeur_derniere_zone,pos_joueur_0_debut_x,pos_joueur_0_debut_y,pos_joueur_0_debut_z,pos_joueur_1_debut_x,pos_joueur_1_debut_y,pos_joueur_1_debut_z,pos_joueur_0_frappe_x,pos_joueur_0_frappe_y,pos_joueur_0_frappe_z,pos_joueur_1_frappe_x,pos_joueur_1_frappe_y,pos_joueur_1_frappe_z,pos_joueur_0_fin_x,pos_joueur_0_fin_y,pos_joueur_0_fin_z,pos_joueur_1_fin_x,pos_joueur_1_fin_y,pos_joueur_1_fin_z,cote_jA,cote_jB,derniere_zone
ALEXIS-LEBRUN,0,57,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,lat_droit,,d2,,,28.871550369262696,54.84508412679036,2,ALEXIS-LEBRUN,MA-LONG,5.203843307495117,-154.060449608167,100,45,55.72814865112305,-85.21255340576172,2,48,,1,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,,,,-100.416015625,191.75067138671875,h5,72.07794189453125,-122.94302368164062,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,coup_droit,d2,coup_droit,poussette,g3,pt_gagne,coup_droit,4,d3,-100.416015625,191.75067138671875,h5,72.07794189453125,-122.94302368164062,g4,-128.3775634765625,174.4732666015625,i4,119.33868408203125,-134.9542236328125,h3,-96.7955322265625,144.5960693359375,h4,55.56488037109375,-196.2103271484375,g5,haut,bas,0
MA-LONG,58,72,garcon,coup_droit,1,att/att,MA-LONG,,defensif,g3,,poussette,59.717942810058595,-105.23505562146505,2,MA-LONG,ALEXIS-LEBRUN,-18.37574710845947,101.04251708984376,100,62,,,,,,2,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,28.871550369262696,54.84508412679036,2,-96.7955322265625,144.5960693359375,h4,58.36126708984375,-199.03546142578125,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,coup_droit,d2,coup_droit,poussette,g3,pt_gagne,coup_droit,4,d3,-96.7955322265625,144.5960693359375,h4,58.36126708984375,-199.03546142578125,g5,-61.182861328125,152.84637451171875,g4,31.97821044921875,-219.380615234375,g5,-71.980712890625,181.95440673828125,g4,73.31341552734375,-223.09423828125,g5,haut,bas,0
ALEXIS-LEBRUN,73,82,garcon,revers,1,att/att,ALEXIS-LEBRUN,,offensif,d2,,topspin,42.78491325378418,81.82420603434245,2,ALEXIS-LEBRUN,MA-LONG,19.11669158935547,-159.2676673412323,100,76,,,,,,3,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,59.717942810058595,-105.23505562146505,2,-68.2454833984375,187.5777587890625,g5,76.073486328125,-221.22903442382812,h5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,coup_droit,d2,coup_droit,poussette,g3,pt_gagne,coup_droit,4,d3,-68.2454833984375,187.5777587890625,g5,76.073486328125,-221.22903442382812,h5,-75.537353515625,206.27984619140625,g5,78.85931396484375,-216.77560424804688,h5,-49.8184814453125,223.73028564453125,g5,34.71240234375,-237.10693359375,g6,haut,bas,0
MA-LONG,83,91,garcon,coup_droit,1,att/att,serveur_point_contre,,intermediaire,d3,pt_gagne,topspin,-59.694903469085695,-127.74793758392335,2,MA-LONG,ALEXIS-LEBRUN,-14.326146697998047,229.94120610555012,100,86,,,,,,4,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,42.78491325378418,81.82420603434245,2,-49.75579833984375,231.47772216796875,g6,34.6416015625,-242.5226287841797,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,coup_droit,d2,coup_droit,poussette,g3,pt_gagne,coup_droit,4,d3,-49.75579833984375,231.47772216796875,g6,34.6416015625,-242.5226287841797,g6,-39.00714111328125,244.48785400390625,g6,31.63623046875,-245.88014221191406,g6,-96.3876953125,218.406494140625,h5,100.875732421875,-168.52871704101562,h4,haut,bas,1
ALEXIS-LEBRUN,322,339,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,lat_droit,,m2,,,-13.827532958984374,65.14687678019206,2,ALEXIS-LEBRUN,MA-LONG,-9.465325927734375,-178.93352502187093,100,325,13.328049468994141,-71.05814094543457,2,329,,1,ALEXIS-LEBRUN,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,,,,-96.3876953125,218.406494140625,h5,100.875732421875,-168.52871704101562,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,coup_droit,m2,coup_droit,poussette,m2,filet,coup_droit,4,d3,-96.3876953125,218.406494140625,h5,100.875732421875,-168.52871704101562,h4,-79.2396240234375,213.355224609375,h5,92.98974609375,-169.75253295898438,h4,-77.4476318359375,200.313720703125,h5,37.7113037109375,-233.10557556152344,g6,haut,bas,0
MA-LONG,340,353,garcon,coup_droit,1,att/att,MA-LONG,,defensif,m2,,poussette,1.2689159393310547,-90.30916760762533,2,MA-LONG,ALEXIS-LEBRUN,-44.02908477783203,97.74756075541178,100,341,,,,,,2,ALEXIS-LEBRUN,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,-13.827532958984374,65.14687678019206,2,-68.16766357421875,198.55523681640625,g5,31.76763916015625,-235.69740295410156,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,coup_droit,m2,coup_droit,poussette,m2,filet,coup_droit,4,d3,-68.16766357421875,198.55523681640625,g5,31.76763916015625,-235.69740295410156,g6,-64.53167724609375,193.1688232421875,g5,31.78515625,-234.3388214111328,g6,-50.02484130859375,198.21044921875,g5,73.6322021484375,-202.18051147460938,g5,haut,bas,0
ALEXIS-LEBRUN,354,364,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,offensif,d3,,topspin,47.37471237182617,92.52886403401693,2,ALEXIS-LEBRUN,MA-LONG,-57.34247531890869,-156.10150039990742,100,360,,,,,,3,ALEXIS-LEBRUN,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,1.2689159393310547,-90.30916760762533,2,-53.5416259765625,206.64892578125,g5,73.6322021484375,-202.18051147460938,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,coup_droit,m2,coup_droit,poussette,m2,filet,coup_droit,4,d3,-53.5416259765625,206.64892578125,g5,73.6322021484375,-202.18051147460938,g5,-71.5955810546875,237.9078369140625,g6,98.26123046875,-168.9344482421875,h4,-39.047119140625,239.8753662109375,g6,119.04833984375,-151.30718994140625,h4,haut,bas,1
MA-LONG,365,381,garcon,coup_droit,1,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,MA-LONG,ALEXIS-LEBRUN,33.62426834106445,236.19720357259115,100,366,,,,,,4,ALEXIS-LEBRUN,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,47.37471237182617,92.52886403401693,2,-35.524169921875,242.130615234375,g6,121.6226806640625,-147.19473266601562,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,coup_droit,m2,coup_droit,poussette,m2,filet,coup_droit,4,d3,-35.524169921875,242.130615234375,g6,121.6226806640625,-147.19473266601562,h4,-14.96966552734375,240.328369140625,m6,119.093017578125,-148.79330444335938,h4,-116.431396484375,139.193359375,h4,66.53375244140625,-215.30929565429688,g5,haut,bas,0
MA-LONG,763,783,garcon,coup_droit,1,att/att,MA-LONG,lat_droit,,m2,,,-0.7454345703125,-60.27464669545491,2,MA-LONG,ALEXIS-LEBRUN,-95.34067783355712,184.26649119059246,100,770,-38.884971618652344,91.17696736653646,2,774,,1,ALEXIS-LEBRUN,MA-LONG,MA-LONG,ALEXIS-LEBRUN,,,,-116.431396484375,139.193359375,h4,66.53375244140625,-215.30929565429688,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,2,coup_droit,m2,coup_droit,flip,g3,pt_gagne,revers,4,d3,-116.431396484375,139.193359375,h4,66.53375244140625,-215.30929565429688,g5,-89.13525390625,143.53338623046875,h4,69.411376953125,-208.19979858398438,g5,-39.4261474609375,196.17291259765625,g5,71.06292724609375,-190.21475219726562,g5,haut,bas,0
ALEXIS-LEBRUN,784,795,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,intermediaire,g3,,flip,-41.48458480834961,91.43015619913737,2,ALEXIS-LEBRUN,MA-LONG,-3.5504901885986326,-92.07839730580648,100,786,,,,,,2,ALEXIS-LEBRUN,MA-LONG,MA-LONG,ALEXIS-LEBRUN,-0.7454345703125,-60.27464669545491,2,-35.924072265625,197.0272216796875,g5,69.73699951171875,-186.50479125976562,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,2,coup_droit,m2,coup_droit,flip,g3,pt_gagne,revers,4,d3,-35.924072265625,197.0272216796875,g5,69.73699951171875,-186.50479125976562,g5,-42.858642578125,206.0601806640625,g5,67.03314208984375,-181.69119262695312,g4,-50.124755859375,185.863037109375,g5,61.22772216796875,-195.87799072265625,g5,haut,bas,0
MA-LONG,796,809,garcon,coup_droit,1,att/att,MA-LONG,,intermediaire,g2,,topspin,33.88582420349121,-75.56730270385742,2,MA-LONG,ALEXIS-LEBRUN,-53.41264505386353,209.4372309366862,100,802,,,,,,3,ALEXIS-LEBRUN,MA-LONG,MA-LONG,ALEXIS-LEBRUN,-41.48458480834961,91.43015619913737,2,-53.71270751953125,184.9638671875,g5,58.29437255859375,-203.68731689453125,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,2,coup_droit,m2,coup_droit,flip,g3,pt_gagne,revers,4,d3,-53.71270751953125,184.9638671875,g5,58.29437255859375,-203.68731689453125,g5,-64.70806884765625,168.9708251953125,g4,52.09521484375,-240.06980895996094,g6,-75.6849365234375,184.1787109375,g5,80.83941650390625,-262.7579040527344,h6,haut,bas,0
ALEXIS-LEBRUN,810,817,garcon,revers,1,att/att,serveur_point_contre,,offensif,d3,pt_gagne,topspin,34.462063217163085,130.67123730977377,2,ALEXIS-LEBRUN,MA-LONG,41.38636093139648,-175.4087450345357,100,811,,,,,,4,ALEXIS-LEBRUN,MA-LONG,MA-LONG,ALEXIS-LEBRUN,33.88582420349121,-75.56730270385742,2,-81.272705078125,189.92083740234375,h5,75.39349365234375,-265.3941650390625,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,2,coup_droit,m2,coup_droit,flip,g3,pt_gagne,revers,4,d3,-81.272705078125,189.92083740234375,h5,75.39349365234375,-265.3941650390625,g6,-88.82275390625,196.0728759765625,h5,69.9080810546875,-266.75636291503906,g6,-132.56033325195312,147.9095458984375,i4,55.28076171875,-216.19235229492188,g5,haut,bas,1
MA-LONG,1209,1228,garcon,coup_droit,1,att/att,MA-LONG,lat_droit,,m2,,,24.89193229675293,-70.46601111094157,2,MA-LONG,ALEXIS-LEBRUN,-109.94993209838867,180.31483612060546,100,1216,-51.923247241973876,100.08799832661947,2,1219,,1,MA-LONG,,MA-LONG,ALEXIS-LEBRUN,,,,-132.56033325195312,147.9095458984375,i4,55.28076171875,-216.19235229492188,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,3,coup_droit,m2,revers,poussette,,filet,revers,2,m2,-132.56033325195312,147.9095458984375,i4,55.28076171875,-216.19235229492188,g5,-104.51226806640625,154.5252685546875,h4,55.39434814453125,-208.2049560546875,g5,-71.8291015625,203.9793701171875,g5,55.70721435546875,-186.20242309570312,g5,haut,bas,1
ALEXIS-LEBRUN,1229,1247,garcon,revers,1,att/att,serveur_point_pour,,defensif,,filet,poussette,,,,ALEXIS-LEBRUN,MA-LONG,24.5138298034668,-98.51657784779867,100,1230,,,,,,2,MA-LONG,,MA-LONG,ALEXIS-LEBRUN,24.89193229675293,-70.46601111094157,2,-68.13427734375,203.26397705078125,g5,52.94000244140625,-179.97964477539062,g4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,3,coup_droit,m2,revers,poussette,,filet,revers,2,m2,-68.13427734375,203.26397705078125,g5,52.94000244140625,-179.97964477539062,g4,-68.07867431640625,211.11724853515625,g5,52.99652099609375,-175.95913696289062,g4,-120.18048095703125,198.5596923828125,h5,10.69342041015625,-222.11953735351562,m5,haut,bas,0
ALEXIS-LEBRUN,1483,1501,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,lat_droit,,g2,,,-47.00476016998291,66.13879725138347,2,ALEXIS-LEBRUN,MA-LONG,16.752462005615236,-163.79362023671467,100,1487,29.52321853637695,-64.64072993596395,2,1491,,1,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,,,,122.004638671875,-125.85086059570312,h3,-124.17108154296875,210.8160400390625,h5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,coup_droit,g2,revers,poussette,d2,out,coup_droit,7,d2,122.004638671875,-125.85086059570312,h3,-124.17108154296875,210.8160400390625,h5,119.33868408203125,-134.9542236328125,h3,-112.150390625,205.25799560546875,h5,81.447998046875,-224.00389099121094,h5,-71.9266357421875,189.8143310546875,g5,haut,bas,0
MA-LONG,1502,1515,garcon,revers,1,att/att,MA-LONG,,defensif,d2,,poussette,-53.881116485595705,-80.53213990529379,2,MA-LONG,ALEXIS-LEBRUN,-93.26913394927979,99.64196510314942,100,1504,,,,,,2,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,-47.00476016998291,66.13879725138347,2,75.9632568359375,-228.38836669921875,g6,-75.642822265625,190.48785400390625,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,coup_droit,g2,revers,poussette,d2,out,coup_droit,7,d2,75.9632568359375,-228.38836669921875,g6,-75.642822265625,190.48785400390625,g5,60.6121826171875,-238.21432495117188,g6,-60.9091796875,189.377197265625,g5,76.073486328125,-221.22903442382812,h5,-46.3802490234375,208.31011962890625,g5,haut,bas,0
ALEXIS-LEBRUN,1516,1527,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,offensif,g3,,topspin,-59.621800899505615,131.71517524719238,2,ALEXIS-LEBRUN,MA-LONG,-115.84212894439698,-153.83231573899587,100,1522,,,,,,3,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,-53.881116485595705,-80.53213990529379,2,63.7392578125,-215.85809326171875,g5,-39.30670166015625,209.950927734375,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,coup_droit,g2,revers,poussette,d2,out,coup_droit,7,d2,63.7392578125,-215.85809326171875,g5,-39.30670166015625,209.950927734375,g5,32.46234130859375,-181.87429809570312,g4,-42.4996337890625,248.4036865234375,g6,29.6328125,-169.3162841796875,g4,-7.9613037109375,270.94683837890625,m6,haut,bas,0
MA-LONG,1528,1537,garcon,revers,1,att/att,MA-LONG,,intermediaire,m3,,bloc,-6.093025970458984,-102.34431471824647,2,MA-LONG,ALEXIS-LEBRUN,-106.70698223114013,213.6945452372233,100,1529,,,,,,4,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,-59.621800899505615,131.71517524719238,2,20.53662109375,-170.63839721679688,m4,-11.27789306640625,273.34173583984375,m6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,coup_droit,g2,revers,poussette,d2,out,coup_droit,7,d2,20.53662109375,-170.63839721679688,m4,-11.27789306640625,273.34173583984375,m6,14.36724853515625,-172.92514038085938,m4,-17.92230224609375,283.4825439453125,m7,61.23736572265625,-195.21490478515625,g5,-49.2147216796875,298.37982177734375,g7,haut,bas,0
ALEXIS-LEBRUN,1538,1546,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,intermediaire,m2,,topspin,19.902910232543945,74.01742261250814,2,ALEXIS-LEBRUN,MA-LONG,-27.046385192871092,-207.791446908315,100,1540,,,,,,5,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,-6.093025970458984,-102.34431471824647,2,76.51531982421875,-192.53378295898438,h5,-63.7464599609375,300.887451171875,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,coup_droit,g2,revers,poussette,d2,out,coup_droit,7,d2,76.51531982421875,-192.53378295898438,h5,-63.7464599609375,300.887451171875,g7,92.65399169921875,-190.34249877929688,h5,-71.15875244140625,301.3695068359375,g7,105.66278076171875,-191.21206665039062,h5,-45.68115234375,292.70526123046875,g7,haut,bas,0
MA-LONG,1547,1557,garcon,coup_droit,1,att/att,MA-LONG,,intermediaire,d2,,topspin,-72.49730421304703,-61.64324086507161,2,MA-LONG,ALEXIS-LEBRUN,-33.955679702758786,296.98705139160154,100,1551,,,,,,6,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,19.902910232543945,74.01742261250814,2,102.9710693359375,-198.03005981445312,h5,-38.60595703125,290.74212646484375,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,coup_droit,g2,revers,poussette,d2,out,coup_droit,7,d2,102.9710693359375,-198.03005981445312,h5,-38.60595703125,290.74212646484375,g7,55.110595703125,-228.15994262695312,g5,-38.60595703125,290.74212646484375,g7,34.57086181640625,-247.9350128173828,g6,-7.7978515625,286.71466064453125,m7,haut,bas,1
ALEXIS-LEBRUN,1558,1569,garcon,coup_droit,1,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,ALEXIS-LEBRUN,MA-LONG,-149.6053581237793,-232.33393115997313,100,1562,,,,,,7,MA-LONG,ALEXIS-LEBRUN,ALEXIS-LEBRUN,MA-LONG,-72.49730421304703,-61.64324086507161,2,16.46124267578125,-254.6949462890625,m6,-7.719970703125,294.232666015625,m7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,4,coup_droit,g2,revers,poussette,d2,out,coup_droit,7,d2,16.46124267578125,-254.6949462890625,m6,-7.719970703125,294.232666015625,m7,-23.3463134765625,-269.3175506591797,m6,-27.84027099609375,322.3553466796875,g8,-75.39471435546875,227.64276123046875,g5,-42.78265380859375,-190.82321166992188,d5,haut,bas,0
ALEXIS-LEBRUN,1843,1866,garcon,revers,1,att/att,ALEXIS-LEBRUN,lat_gauche,,d2,,,28.756685256958008,46.37196846008301,2,ALEXIS-LEBRUN,MA-LONG,-79.13377120494843,-175.62552947998046,100,1852,-13.141458892822266,-81.1334459622701,2,1856,,1,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,,,,-75.39471435546875,227.64276123046875,g5,-42.78265380859375,-190.82321166992188,d5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-75.39471435546875,227.64276123046875,g5,-42.78265380859375,-190.82321166992188,d5,-68.0675048828125,212.688720703125,g5,-49.72003173828125,-194.84378051757812,d5,-36.09967041015625,177.22210693359375,g4,-29.65179443359375,-235.63539123535156,d6,haut,bas,0
MA-LONG,1867,1881,garcon,coup_droit,1,att/att,MA-LONG,,defensif,d2,,poussette,-35.58564014434815,-72.07867886225382,2,MA-LONG,ALEXIS-LEBRUN,15.420329666137695,88.7606637318929,100,1871,,,,,,2,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,28.756685256958008,46.37196846008301,2,-36.119873046875,174.939697265625,g4,-26.33111572265625,-236.41163635253906,d6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-36.119873046875,174.939697265625,g4,-26.33111572265625,-236.41163635253906,d6,-2.48004150390625,164.66595458984375,m4,-43.2576904296875,-245.59603881835938,d6,-12.1929931640625,183.46710205078125,m5,-19.537109375,-216.52908325195312,m5,haut,bas,0
ALEXIS-LEBRUN,1882,1897,garcon,revers,1,att/att,ALEXIS-LEBRUN,,defensif,m2,,poussette,14.988838958740235,55.8010139465332,2,ALEXIS-LEBRUN,MA-LONG,-95.27643404006957,-112.53852084477742,100,1886,,,,,,3,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,-35.58564014434815,-72.07867886225382,2,-8.8128662109375,188.797607421875,m5,-29.42730712890625,-211.84616088867188,d5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-8.8128662109375,188.797607421875,m5,-29.42730712890625,-211.84616088867188,d5,-39.333251953125,206.8873291015625,g5,-42.79534912109375,-192.2882080078125,d5,-18.74420166015625,199.71942138671875,m5,-39.6617431640625,-224.5513916015625,d5,haut,bas,0
MA-LONG,1898,1907,garcon,coup_droit,1,att/att,MA-LONG,,offensif,d2,,topspin,-53.799329090118405,-72.98688100179037,2,MA-LONG,ALEXIS-LEBRUN,-10.837553787231446,107.5956029256185,100,1904,,,,,,4,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,14.988838958740235,55.8010139465332,2,-12.10186767578125,192.4146728515625,m5,-39.751953125,-234.7308349609375,d6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-12.10186767578125,192.4146728515625,m5,-39.751953125,-234.7308349609375,d6,-57.36480712890625,178.62945556640625,g4,-71.55145263671875,-278.89764404296875,d7,-46.76873779296875,161.41998291015625,g4,-68.064208984375,-291.4167175292969,d7,haut,bas,0
ALEXIS-LEBRUN,1908,1921,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,intermediaire,m2,,bloc,-6.362163162231445,71.89792861938477,2,ALEXIS-LEBRUN,MA-LONG,-198.01465377807617,-264.39369271596274,100,1911,,,,,,5,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,-53.799329090118405,-72.98688100179037,2,-43.25494384765625,159.32745361328125,g4,-60.9952392578125,-293.3925323486328,d7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-43.25494384765625,159.32745361328125,g4,-60.9952392578125,-293.3925323486328,d7,-43.25494384765625,159.32745361328125,g4,-68.13433837890625,-301.03663635253906,d7,-12.3370361328125,169.31829833984375,m4,-88.37152099609375,-348.77516174316406,e8,haut,bas,0
MA-LONG,1922,1933,garcon,revers,1,att/att,MA-LONG,,intermediaire,m2,,bloc,-20.489550018310545,-75.71688340504964,2,MA-LONG,ALEXIS-LEBRUN,-25.57769832611084,131.73090591430665,100,1923,,,,,,6,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,-6.362163162231445,71.89792861938477,2,-8.93609619140625,176.91033935546875,m4,-75.629150390625,-348.0982666015625,d8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-8.93609619140625,176.91033935546875,m4,-75.629150390625,-348.0982666015625,d8,-8.87445068359375,182.85198974609375,m5,-75.6495361328125,-351.05918884277344,d8,1.71820068359375,250.4901123046875,m6,-14.4200439453125,-352.1428985595703,m8,haut,bas,0
ALEXIS-LEBRUN,1934,1949,garcon,revers,1,att/att,ALEXIS-LEBRUN,,offensif,g3,,topspin,-62.50205373764038,115.0868148803711,2,ALEXIS-LEBRUN,MA-LONG,-90.58189153671265,-211.1390173594157,100,1942,,,,,,7,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,-20.489550018310545,-75.71688340504964,2,6.66650390625,256.65863037109375,m6,-17.5638427734375,-344.01075744628906,m8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,6.66650390625,256.65863037109375,m6,-17.5638427734375,-344.01075744628906,m8,-38.60595703125,290.74212646484375,g7,-43.67333984375,-293.5172119140625,d7,-31.6058349609375,290.339599609375,g7,-40.19525146484375,-284.73052978515625,d7,haut,bas,0
MA-LONG,1950,1958,garcon,revers,1,att/att,MA-LONG,,intermediaire,g2,,topspin,55.64911727905273,-90.6544583638509,2,MA-LONG,ALEXIS-LEBRUN,-118.57552795410156,214.38495254516602,100,1951,,,,,,8,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,-62.50205373764038,115.0868148803711,2,-38.592529296875,292.2879638671875,g7,-40.227294921875,-288.3427276611328,d7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-38.592529296875,292.2879638671875,g7,-40.227294921875,-288.3427276611328,d7,-56.45233154296875,297.2684326171875,g7,-40.26568603515625,-292.67539978027344,d7,-88.278564453125,287.54571533203125,h7,39.8570556640625,-291.5758514404297,g7,haut,bas,1
ALEXIS-LEBRUN,1959,1974,garcon,revers,1,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,ALEXIS-LEBRUN,MA-LONG,51.84376831054688,-204.87394819259643,100,1961,,,,,,9,MA-LONG,MA-LONG,ALEXIS-LEBRUN,MA-LONG,55.64911727905273,-90.6544583638509,2,-92.133056640625,286.93829345703125,h7,51.39556884765625,-289.8351287841797,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,5,revers,d2,coup_droit,poussette,d2,out,revers,9,g2,-92.133056640625,286.93829345703125,h7,51.39556884765625,-289.8351287841797,g7,-119.7911376953125,290.85247802734375,h7,75.09454345703125,-284.80885314941406,g7,-124.42041015625,148.4283447265625,h4,57.989013671875,-224.9218292236328,g5,haut,bas,0
MA-LONG,2639,2661,garcon,coup_droit,1,att/att,MA-LONG,lat_droit,,m2,,,-15.496900367736817,-72.53412348429362,2,MA-LONG,ALEXIS-LEBRUN,-112.83238830566407,188.9062192281087,100,2648,-49.473457717895506,81.54225603739421,2,2651,,1,ALEXIS-LEBRUN,MA-LONG,MA-LONG,ALEXIS-LEBRUN,,,,-124.42041015625,148.4283447265625,h4,57.989013671875,-224.9218292236328,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,6,coup_droit,m2,revers,flip,g3,out,revers,5,g3,-124.42041015625,148.4283447265625,h4,57.989013671875,-224.9218292236328,g5,-89.06439208984375,155.4473876953125,h4,58.0653076171875,-219.61798095703125,g5,-60.73394775390625,212.77197265625,g5,43.8624267578125,-210.3642578125,g5,haut,bas,0
ALEXIS-LEBRUN,2662,2672,garcon,revers,1,att/att,ALEXIS-LEBRUN,,offensif,g3,,flip,-59.703242206573485,124.01146863301595,2,ALEXIS-LEBRUN,MA-LONG,-13.673101425170898,-124.68385775089264,100,2666,,,,,,2,ALEXIS-LEBRUN,MA-LONG,MA-LONG,ALEXIS-LEBRUN,-15.496900367736817,-72.53412348429362,2,-57.053955078125,219.04229736328125,g5,38.01580810546875,-210.10791015625,g5,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,6,coup_droit,m2,revers,flip,g3,out,revers,5,g3,-57.053955078125,219.04229736328125,g5,38.01580810546875,-210.10791015625,g5,-75.32061767578125,238.73968505859375,g6,32.06610107421875,-212.57308959960938,g5,-64.1832275390625,240.97357177734375,g6,34.7567138671875,-233.72044372558594,g6,haut,bas,0
