frame,numero_pers,joint,x,y,tracking,est_joueur
0,18,3,0,0,18,0
0,18,4,0,0,18,0
0,18,5,1205.36,76.8721,18,0
0,18,6,0,0,18,0
0,18,7,0,0,18,0
0,18,8,1181.89,118.122,18,0
0,18,9,1177.89,118.082,18,0
0,18,10,0,0,18,0
0,18,11,0,0,18,0
0,18,12,1195.56,118.133,18,0
0,18,13,0,0,18,0
0,18,14,0,0,18,0
0,18,15,1179.9,55.2819,18,0
0,18,16,1197.39,55.3452,18,0
0,18,17,0,0,18,0
0,18,18,1199.45,55.46,18,0
0,18,19,0,0,18,0
0,18,20,0,0,18,0
0,18,21,0,0,18,0
0,18,22,0,0,18,0
0,18,23,0,0,18,0
0,18,24,0,0,18,0
1,0,0,409.913,74.9353,0,0
1,0,1,409.909,86.6782,0,0
1,0,2,398.113,86.6304,0,0
1,0,3,392.327,102.324,0,0
1,0,4,402.168,98.4752,0,0
1,0,5,419.733,86.7412,0,0
1,0,6,423.69,102.432,0,0
1,0,7,411.85,100.421,0,0
1,0,8,407.966,116.161,0,0
1,0,9,398.272,116.149,0,0
1,0,10,390.371,131.697,0,0
1,0,11,394.263,153.302,0,0
1,0,12,415.735,117.958,0,0
1,0,13,413.783,133.684,0,0
1,0,14,411.926,159.209,0,0
1,0,15,404.104,71.1332,0,0
1,0,16,411.94,72.9726,0,0
1,0,17,400.259,71.1411,0,0
1,0,18,413.96,74.9202,0,0
1,0,19,413.868,163.112,0,0
1,0,20,431.482,120.035,0,0
1,0,21,411.94,161.141,0,0
1,0,22,394.309,163.043,0,0
1,0,23,394.232,161.171,0,0
1,0,24,396.192,157.232,0,0
1,2,0,878.208,68.9906,2,0
1,2,1,872.315,82.8189,2,0
1,2,2,858.607,84.6546,2,0
1,2,3,854.779,104.31,2,0
1,2,4,870.41,118.023,2,0
1,2,5,886.09,82.8148,2,0
1,2,6,888.03,102.45,2,0
1,2,7,884.054,118.11,2,0
1,2,8,872.347,116.069,2,0
1,2,9,868.385,116.08,2,0
1,2,10,866.402,129.735,2,0
1,2,11,868.314,149.34,2,0
1,2,12,884.089,116.07,2,0
1,2,13,901.677,120.026,2,0
1,2,14,0,0,2,0
1,2,15,872.336,67.047,2,0
1,2,16,882.101,67.0394,2,0
1,2,17,868.489,68.9621,2,0
1,2,18,884.075,67.1426,2,0
1,2,19,0,0,2,0
1,2,20,0,0,2,0
1,2,21,0,0,2,0
1,2,22,868.461,151.377,2,0
1,2,23,868.427,151.341,2,0
1,2,24,864.472,151.347,2,0
1,1,0,257.2,82.7516,1,0
1,1,1,259.117,88.6302,1,0
1,1,2,245.466,88.7085,1,0
1,1,3,245.423,108.233,1,0
1,1,4,259.101,116.019,1,0
1,1,5,272.806,86.7914,1,0
1,1,6,274.788,110.21,1,0
1,1,7,264.973,114.152,1,0
1,1,8,261.07,118.036,1,0
1,1,9,257.066,118.077,1,0
1,1,10,247.376,129.726,1,0
1,1,11,251.27,147.433,1,0
1,1,12,272.758,118.027,1,0
1,1,13,272.723,121.972,1,0
1,1,14,270.856,147.372,1,0
1,1,15,257.086,78.8987,1,0
1,1,16,259.077,78.8597,1,0
1,1,17,255.16,80.8316,1,0
1,1,18,263.043,76.9428,1,0
1,1,19,0,0,1,0
1,1,20,0,0,1,0
1,1,21,335.563,143.466,1,0
1,1,22,247.367,149.356,1,0
1,1,23,245.435,149.405,1,0
1,1,24,251.276,149.407,1,0
1,3,0,1050.62,69.111,3,0
1,3,1,1050.62,80.828,3,0
1,3,2,1040.79,78.8877,3,0
1,3,3,1034.89,94.539,3,0
1,3,4,1038.77,102.45,3,0
1,3,5,1058.54,80.8193,3,0
1,3,6,1062.34,98.4519,3,0
1,3,7,1056.55,106.313,3,0
1,3,8,1046.66,110.243,3,0
1,3,9,1040.82,110.25,3,0
1,3,10,1038.85,125.865,3,0
1,3,11,1040.73,147.421,3,0
1,3,12,1056.4,112.162,3,0
